comments,likes,user,user_url,source,sentiment
"Есть пара неточностей.<br>Первый момент, это то, что снесли аукцион т.к. надо чтоб цена была максимальной. А наличие конкурентов в аукционе/конкурсе предполагает снижение цены. Именно это падение и есть дельта, которая распределяется по &quot;кабинетам&quot;. Конкуренты пришли, поэтому аукцион снесли. ФАС тут не в теме защиты конкуренции, а как структура, которая защищает интересы того, кто должен выиграть :)<br>Второй момент, деньги просто так обычно не платятся. Строительство будет идти, потом обьявят аналогичную процедуру, возможно скорректированную, учитывающую рост цен, инфляцию и т.д. и заложат другие заградительные меры для конкурентов и авансом закроют потраченные на текущее строительство средства.",0,@nologo08,https://www.youtube.com/channel/UC2WThwrz1Y9xu6TI5SWiy_A,YouTube,1 star
Коррупция в России? Бред! В России нет коррупции! Коррупция может быть только в правовом государстве! А если феодал забирает деньги у своих крепостных - то это нормально!,894,@aliaksandrfil3978,https://www.youtube.com/channel/UC8L51-_Nwn8-mQpyRDnS6BA,YouTube,1 star
"В этом проекте, с высокой степенью вероятности, произойдет еще один эпизодик - те деньги, которые разойдутся по чемоданчикам, будут компенсированы бенефициаром за счет субподрядчиков, с которыми не станут расчитываться частично (а иногда и полностью), посмотреть можно перед сдачей готового объекта (а быть может уже и сейчас) по количеству судебных споров с участием бенефициара и его дочек",0,@lawrencep888,https://www.youtube.com/channel/UCp--Mth_l_ggCcWX-xc2QZg,YouTube,2 stars
Откуда ты деньги берешь &quot;безработный&quot; борец с коррупцией?,2,@user-hi4wd3bp1i,https://www.youtube.com/channel/UCJ265EIp0A-deOyapClnw5Q,YouTube,1 star
"Люди так устроены .. каждый ,кто по воли судьбы,каким то чудом приблизится к президенту ,сядет под его крыло ,будет мутить деньги ,пользуясь своим положением ) каждый !",0,@dimajab9248,https://www.youtube.com/channel/UCjBvix_SO4ycU9gHqlS50Rw,YouTube,5 stars
"Пример хороший, таких в целом тысячи по стране можно найти. Но чтобы найти коррупцию в РФ, не надо 3 дня сидеть в интернете, достаточно посмотреть на кол-во средств из бюджета на здравоохранение, а потом посмотреть где же оно, это здравоохранение ? В платной &quot;бесплатной&quot; медицине и в развалившейся больнице ? Транспортный налог есть ? А дороги где ? И т.д. То что пиздят откуда можно это и так понятно, даже без частных случаев.<br>Точнее я ошибся, деньги поступают на 146% только в СМИ, и в нац. гвардию с ментами. Дабы первые укрепляли мразоту путина на троне, а вторые исправно пиздили и сажали на бутылки тех на кого первый метод не действует.<br>И все вот эти ролики это все на самом деле борьба с ветряными мельницами.<br>Ведь изначально проблема не в том что воруют, а в отношении народу к этому действию. <br>Тебе надо работать таргетно на &quot;Российского ивана из тюмени&quot; который пашет на заводе за 25 т.р. и радуется тому что крым наш, а пиндосы в очередной раз соснули у российских разработок.<br>Надо с помощью своего канала подходить к ивану и тыкать ему, что вот ты мог бы зарабатывать то больше, качество товаров должно быть выше, доллар мог бы сейчас стоить по прежнему 30, и вообще объяснять людям что они не живут, а существуют, пока при власти этот лысый карлик.<br>А так-то таких чинушей и &quot;поваров&quot; десятки тысяч по всей россии, и пока ты на каждого из них ролик сделаешь, россия уже вымрет.",0,@12pgg13,https://www.youtube.com/channel/UCsDgFp5yQ-L-GWCLD1BjRLQ,YouTube,1 star
"непонятно зачем разносить чемоданчики снизу, когда можно просто раскидать деньги сверху, Не знаю, откуда Лёха берёт так уверенно цифры про разворованные 500 миллиардов, но во всяком случае объект будет построен, а другой вариант может быть и намного хуже...но в чём леха прав, все эти демократические законы надо отменять, чтобы не мешали развитию государства",0,@serggg131313,https://www.youtube.com/channel/UCIcj6N5ynLOX_TuuJOJ5taA,YouTube,2 stars
"Алексей, вопрос: Если тендер отменили, то на каком основании (точнее как перевели Мегалайну деньги) за строительство? Он же не бесплатно это делает? До 100т.р. заключали контракты?? Пфффффф увольте...и все-таки где деньги Зин...",0,@antropogen88,https://www.youtube.com/channel/UCoFGY0yD9ok3aonnDB0XH7A,YouTube,1 star
Ну так городок то строят же.... Проблема то в чем? В том что стройку доверили заранее выбранному подрядчику? Проблема бы была если бы деньги потратили но ничего не построили. А так все норм.,0,@xshandow,https://www.youtube.com/channel/UC-PPtcZdBgcPr_3D16rrJow,YouTube,1 star
"Уверен, что еслиб Навальному отдали подряд на строительство городка, то он и все деньги бы растащил и городок бы не построил. Поэтому такие подряды и получает Пригожин.",0,@DoctorStalin,https://www.youtube.com/channel/UCr9j7U9jphsSvhEhtAVPgDg,YouTube,5 stars
"Алексей, а почему вы до сих пор не уехали из страны? У вас и возможность есть и деньги. Зачем портить себе нервы и здоровье на борьбу с ветряными мельницами?",0,@nicktorres4635,https://www.youtube.com/channel/UCh2nIH3xC0507OWY5XQ4e0Q,YouTube,1 star
"Пусть Алексей лучше расскажет, в каких он отношениях с кремлём, почему его не посадили в 2011 (он говорит, что видимо в кремле боятся реакции общества, но где она была, когда убили Немцова?). Пусть расскажет, на чьи деньги он создал движение НАРОД, кто ему ни с того ни с сего преподносил инфу о коррупции в Рос. нефти, о которой он писал в ЖЖ. (&quot;не все там сволочи&quot; - серьёзно?). Коррупция, суды, Кавказ, - акцент на этих вещах - то, что позволяет авторитаризму править бал.",0,@anton0180,https://www.youtube.com/channel/UCtiuzEArsWGsQK_RjPxfHzQ,YouTube,2 stars
"И Медведев и Путин публично заявляли, что в России актуальны проблемы и коррупции, и неприкрытого воровства бюджетных денег. Выходит, что они лично и их вертикаль власти не контролируют ситуацию. Соответственно, либо они не имеют реальной власти, либо под прикрытием типа всеобщего воровства бюджетных денег  сами прикарманивают себе немалые деньги. Уверен, ближе к правде второй вариант.<br>В ролике про деньги, вырученные от продажи активов Юкоса и типа направленные на соцпрограммы, Путин произнес: где-то около 200 миллиардов, по-моему... Т.е. он даже не может указать точно до миллиона сумму, где же ему помнить какие-то там миллионы. Даже не сомневаюсь, что он ворует сотнями миллионов долларами, пока его подчиненные воруют десятками.",0,@silhouettesilhouette2087,https://www.youtube.com/channel/UCik_T1p98cH-pdNqo-qCbNw,YouTube,1 star
"Алексей, вы говорите, что деньги разнесут в чемоданах. А вот как они обналичивают такие бешенные деньги, вы ни разу не говорили. Это не просто, пошел и снял с фирмы 500 млн руб.",2,@user-nj7kb4rj7e,https://www.youtube.com/channel/UC2C3yKwDwM1TlOHDh8t44Ow,YouTube,1 star
Если чиновники не будут воровать бюджетные деньги - это сделают солдаты НАТО! Одумайтесь!!!,0,@apocalypsenow8340,https://www.youtube.com/channel/UCfa_B-CkHOVbYT3a39TROAQ,YouTube,1 star
"Сделайте ролик, в котором рассказываете, какие проблемы решились бы, если все сворованные деньги пошли в нужное русло. Я понимаю, какого масштаба обороты идут от всех сделок, каких огромных сумм мы лишаемся благодаря власти, но я не очень представляю эти цифры в сравнении с проблемами всего общества. Может быть мы бы по-другому посмотрели на проблему коррупции, когда увидели, каких возможностей лишается наше государство.",1,@user-hc9eb4kx5b,https://www.youtube.com/channel/UCPyLM4uZl-8BkNoZfsLitjg,YouTube,3 stars
"ещё небыло и не будет никогда воров у власти, любого поставь даже самого онального как дурак жирик скажет, тоже будет воровать, деньги и власть портят и меняют людей, а кроме путина за руль страны не кому больше рулить, поэтому радуйтесь что Путин у руля иначе плакали бы щас, бедность не его вина, а народа, если бы народ мыслили бы как немцы то и жили как немцы бы",0,@blackmax3498,https://www.youtube.com/channel/UCwGLT5w2CIaljdDGdZdM-QQ,YouTube,1 star
"Пожалуйста, не забывайте, что все это происходит только в сырьевых сферах, где деньги лежат буквально под ногами. Если вы хотите развить свой бизнес, как Дональд Трамп, то никто вам мешать не будет. Яркий тому пример - Сергей Галицкий - основатель и совладелец сети &quot;Магнит&quot;. Он честно заработал свои деньги и теперь сидит и не вмешивается в дела путинской банды",0,@ty1errddd682,https://www.youtube.com/channel/UCmwpkI-7wnT1UCvd8oss4kA,YouTube,1 star
"Я понимаю это так: в СССР люди жили одинаково бедно, скудно, как все. Ничего не было. До поры до времени они верили в светлое будущее, но уже в 70-80-х наступило мучительное разочарование во всём и вся (отсюда миллионы алкоголиков). И когда появился рынок, все страстно захотели денег, богатства, роскоши, причём так, чтобы переплюнуть всех - соседей, друзей, коллег. Деньги стали смыслом существования. Многие ради денег готовы на всё. Потому у нас такие жадные врачи, учителя, полицейские, чиновники, священники, банки, торговцы и т.д. Всё платно, всё дорого, всё за деньги. Это объясняет феноменальную коррупцию, воровство, бандитизм и моральный упадок в нашей стране. Поэтому говорят про нас, что мы злые и неулыбчивые. Не с чего улыбаться.",567,@JohnWilliams-nz4pv,https://www.youtube.com/channel/UCrW_hlTXuaPIyhIXyICiraw,YouTube,1 star
"Даже когда у нас в регионах вкладывают деньги не по назначению, это не значит, что их украли. В данном случае вложили неэффективно. Но это не воровство (с) В.В.Путин",0,@siniyden,https://www.youtube.com/channel/UCBBC8MqIz4okFyNz7SKgg9w,YouTube,1 star
"<b><del>Абамка</del></b> Трамп, ты заебал, хватит воровать деньги из бюджета.",2,@tigde,https://www.youtube.com/channel/UCSw2sIqwGImyU8vmjif5KOA,YouTube,1 star
верните деньги народу,4,@samirq6676,https://www.youtube.com/channel/UCFhQjrjkMzBaTji6k_v1mAA,YouTube,5 stars
